date,open,high,low,close,volume
2017-07-19,571.75,575.35,569.4,572.75,692901
2017-07-20,573.3,575.1,569.7,570.65,473535
2017-07-21,570.65,578.5,569.9,575.45,1233955
2017-07-24,574.15,582.45,571.95,578.6,937014
2017-07-25,580.0,594.85,578.95,589.25,2813173
2017-07-26,590.0,600.0,580.55,582.2,2973483
2017-07-27,584.65,588.2,576.65,579.05,912243
2017-07-28,572.35,583.95,572.35,579.0,656899
2017-07-31,580.15,592.4,578.4,584.75,2020713
2017-08-01,586.55,601.65,583.85,596.05,1702074
2017-08-02,598.6,600.65,590.75,592.65,951400
2017-08-03,593.65,597.95,585.35,587.15,947932
2017-08-04,589.35,592.6,585.75,591.35,783711
2017-08-07,592.0,595.95,582.05,585.1,664918
2017-08-08,588.6,588.65,573.8,575.55,660740
2017-08-09,574.65,575.3,548.05,553.65,1211850
2017-08-10,555.25,559.6,526.0,547.65,1278567
2017-08-11,543.35,553.15,529.75,540.9,1259736
2017-08-14,543.4,576.7,543.4,572.3,1013700
2017-08-16,572.3,586.35,566.15,568.05,1197405
2017-08-17,572.0,576.5,564.0,570.15,886995
2017-08-18,568.8,572.65,561.2,563.3,604126
2017-08-21,565.95,568.6,536.65,540.5,1405283
2017-08-22,541.65,551.0,528.65,531.05,1340235
2017-08-23,535.35,544.45,534.3,542.75,772199
2017-08-24,547.95,558.0,540.55,555.4,879641
2017-08-28,557.15,561.8,551.7,559.4,730266
2017-08-29,565.35,570.85,556.95,560.1,1066800
2017-08-30,563.95,564.6,558.75,559.9,1179595
2017-08-31,561.35,561.85,548.75,552.05,1532020
2017-09-01,556.15,560.15,550.0,555.15,955148
2017-09-04,554.65,558.0,538.85,544.65,963622
2017-09-05,544.0,548.15,541.35,546.65,624292
2017-09-06,540.75,551.8,540.75,549.3,580081
2017-09-07,552.0,552.55,547.35,549.55,531540
2017-09-08,550.05,554.95,540.65,542.65,1141701
2017-09-11,546.55,549.35,539.85,541.25,836222
2017-09-12,545.15,547.45,542.0,542.95,953116
2017-09-13,547.15,551.65,538.75,540.95,920480
2017-09-14,541.35,549.25,541.05,547.3,841527
2017-09-15,546.0,555.35,544.65,551.8,1855722
2017-09-18,556.6,562.6,553.45,556.15,844888
2017-09-19,559.35,561.4,554.15,557.15,494308
2017-09-20,559.8,561.95,550.85,553.5,919443
2017-09-21,553.35,555.95,541.85,546.4,559033
2017-09-22,544.35,545.5,535.35,537.85,931865
2017-09-25,539.75,539.75,515.35,522.85,1463397
2017-09-26,521.9,522.45,509.15,519.15,1728051
2017-09-27,523.95,528.6,510.25,513.35,1436439
2017-09-28,514.45,518.45,503.35,510.8,7136093
2017-09-29,512.0,526.15,512.0,519.0,1960985
2017-10-03,525.3,532.35,513.0,530.65,1493573
2017-10-04,531.65,535.85,523.45,525.45,808639
2017-10-05,527.35,529.15,520.65,523.15,996774
2017-10-06,524.6,531.35,519.05,528.95,1304505
2017-10-09,531.25,535.15,526.85,528.55,759701
2017-10-10,528.55,549.35,528.55,546.4,2664726
2017-10-11,551.35,554.65,533.85,542.15,1556350
2017-10-12,541.35,545.0,536.7,539.5,624617
2017-10-13,541.25,544.45,533.55,534.95,816201
2017-10-16,536.65,544.45,535.45,541.55,1025481
2017-10-17,541.85,541.85,534.0,537.25,649945
2017-10-18,540.45,540.45,524.55,526.25,1338926
2017-10-19,527.65,532.0,523.4,529.15,270417
2017-10-23,527.95,533.65,512.95,518.9,1741250
2017-10-24,522.0,534.9,518.7,532.75,1159011
2017-10-25,534.65,536.85,527.0,532.45,966446
2017-10-26,536.65,544.45,530.85,542.0,2309531
2017-10-27,546.0,556.45,543.75,554.2,1843388
2017-10-30,556.6,566.45,544.5,549.6,4183324
2017-10-31,551.95,557.05,529.6,532.85,2559806
2017-11-01,533.0,536.2,518.0,521.35,2683256
