date,open,high,low,close,volume
2016-01-01,1687.9,1768.95,1677.25,1737.1,59966
2016-01-04,1752.0,1797.5,1744.0,1749.55,91743
2016-01-05,1757.5,1777.1,1711.1,1716.0,56349
2016-01-06,1728.7,1761.5,1722.0,1752.5,48794
2016-01-07,1739.0,1744.85,1691.95,1703.55,49624
2016-01-08,1706.0,1748.0,1706.0,1724.15,28252
2016-01-11,1716.0,1741.0,1690.3,1723.9,30291
2016-01-12,1740.0,1740.0,1698.1,1706.7,29690
2016-01-13,1728.8,1728.8,1667.45,1706.25,45070
2016-01-14,1689.0,1709.5,1675.0,1698.8,37067
2016-01-15,1701.0,1718.8,1605.1,1624.1,33970
2016-01-18,1624.75,1627.7,1525.0,1545.95,48522
2016-01-19,1545.0,1591.15,1480.0,1582.35,62933
2016-01-20,1560.1,1573.55,1503.0,1553.9,43884
2016-01-21,1578.9,1591.2,1538.0,1555.2,45859
2016-01-22,1588.5,1658.3,1570.5,1647.25,55039
2016-01-25,1677.75,1677.75,1635.55,1641.6,22832
2016-01-27,1645.4,1647.65,1611.2,1623.2,26550
2016-01-28,1623.2,1628.8,1588.9,1595.9,37067
2016-01-29,1600.0,1665.1,1584.4,1654.65,57402
2016-02-01,1680.0,1710.9,1660.0,1707.4,43914
2016-02-02,1719.9,1739.7,1700.2,1719.7,49134
2016-02-03,1701.0,1721.8,1661.75,1675.4,64166
2016-02-04,1690.1,1729.7,1675.0,1689.45,46813
2016-02-05,1706.0,1845.0,1689.85,1811.9,216944
2016-02-08,1837.4,1888.85,1823.0,1838.45,103277
2016-02-09,1820.0,1836.85,1797.75,1817.6,36583
2016-02-10,1813.7,1823.15,1781.0,1791.0,48806
2016-02-11,1775.0,1800.0,1756.2,1761.95,125878
2016-02-12,1772.0,1825.0,1739.8,1799.35,81774
2016-02-15,1827.55,1890.0,1827.55,1877.2,56482
2016-02-16,1890.0,1891.1,1863.6,1869.05,85974
2016-02-17,1870.0,1925.0,1851.9,1880.25,182056
2016-02-18,1900.0,1900.0,1852.35,1869.45,60123
2016-02-19,1855.0,1889.9,1822.35,1862.65,28356
2016-02-22,1879.8,1900.0,1867.5,1891.85,25491
2016-02-23,1910.1,1919.5,1890.0,1900.4,47605
2016-02-24,1893.7,1942.0,1877.75,1909.45,38130
2016-02-25,1904.9,1919.0,1865.3,1888.85,71703
2016-02-26,1900.1,1916.1,1879.0,1888.55,43518
2016-02-29,1882.0,1940.0,1845.05,1890.05,53194
2016-03-01,1895.0,1936.0,1890.0,1918.45,79542
2016-03-02,1950.0,1950.0,1922.3,1932.2,73864
2016-03-03,1943.0,1943.1,1925.2,1932.85,45045
2016-03-04,1940.0,1940.0,1910.1,1925.85,23201
2016-03-08,1920.0,1999.5,1915.0,1980.2,103545
2016-03-09,1983.6,2027.25,1977.75,1993.35,79969
2016-03-10,1995.0,2001.0,1970.0,1980.0,94239
2016-03-11,1982.0,2012.75,1971.5,2000.4,47331
2016-03-14,2020.0,2025.0,1980.0,1985.0,72891
2016-03-15,1987.5,1987.5,1946.1,1954.85,135959
2016-03-16,1954.1,1954.1,1865.5,1869.35,94011
2016-03-17,1878.0,1880.0,1799.5,1803.6,93859
2016-03-18,1805.1,1849.4,1789.5,1841.35,73659
2016-03-21,1856.4,1860.0,1818.0,1835.65,45715
2016-03-22,1850.0,1850.0,1800.2,1823.65,35649
2016-03-23,1829.9,1870.0,1800.3,1855.4,45827
2016-03-28,1859.7,1865.45,1833.0,1841.05,28647
2016-03-29,1845.0,1875.0,1818.1,1863.35,40170
2016-03-30,1880.0,1883.3,1853.35,1873.7,54147
2016-03-31,1882.5,1935.0,1854.95,1918.05,163329
2016-04-01,1908.05,1945.0,1891.1,1925.4,80018
2016-04-04,1938.4,1957.1,1928.5,1950.4,50596
2016-04-05,1940.0,1944.9,1864.2,1873.55,48652
2016-04-06,1883.4,1922.55,1863.55,1918.0,33880
2016-04-07,1915.0,1919.8,1878.0,1888.4,20678
2016-04-08,1893.5,1929.1,1880.5,1918.1,25630
2016-04-11,1916.0,1942.5,1900.0,1938.9,28504
2016-04-12,1932.0,1960.0,1931.1,1955.8,54241
2016-04-13,1965.8,1996.8,1955.8,1989.65,85559
2016-04-18,1991.7,2060.0,1991.7,2026.85,54538
2016-04-20,2033.0,2057.9,2025.0,2051.1,51992
2016-04-21,2053.0,2070.0,2020.0,2032.9,36260
2016-04-22,2022.9,2037.5,2010.1,2017.0,24141
2016-04-25,2019.0,2019.0,1991.0,1994.55,29389
2016-04-26,1994.5,2032.5,1985.0,2014.85,51001
2016-04-27,2016.85,2020.05,2006.0,2011.45,28384
2016-04-28,2019.9,2037.35,2007.0,2029.3,45921
2016-04-29,2028.9,2029.0,1995.0,2003.5,30418
2016-05-02,1998.5,2013.0,1980.0,1985.45,32622
2016-05-03,1996.4,2028.0,1980.0,1998.15,39406
2016-05-04,2000.0,2008.85,1960.8,1976.1,25545
2016-05-05,1987.0,2000.0,1921.45,1968.65,152412
2016-05-06,1976.85,2034.9,1962.0,2021.6,62830
2016-05-09,2039.95,2050.0,2028.05,2048.3,36800
2016-05-10,2049.9,2049.9,2007.9,2023.9,41324
2016-05-11,2010.0,2016.0,1990.85,1997.7,20679
2016-05-12,2000.4,2024.4,1970.1,1975.3,63011
2016-05-13,1890.0,1955.35,1838.0,1899.3,1431668
2016-05-16,1915.0,1921.0,1885.0,1906.3,50457
2016-05-17,1910.1,1916.3,1855.5,1860.15,49476
