date,open,high,low,close,volume
2016-01-01,1481.2,1501.67,1481.2,1493.2,64743
2016-01-04,1490.0,1502.22,1476.0,1486.3,126807
2016-01-05,1488.55,1496.27,1475.15,1483.35,114250
2016-01-06,1476.5,1503.0,1476.5,1500.85,133638
2016-01-07,1495.0,1497.42,1455.52,1473.27,149400
2016-01-08,1473.5,1484.0,1440.95,1451.15,166706
2016-01-11,1445.05,1464.5,1420.57,1459.65,132406
2016-01-12,1460.0,1493.7,1450.5,1470.1,178684
2016-01-13,1470.1,1480.72,1433.27,1452.6,254606
2016-01-14,1444.97,1457.5,1420.55,1448.8,139762
2016-01-15,1454.95,1467.0,1425.25,1429.57,133306
2016-01-18,1425.0,1435.0,1372.8,1382.65,211205
2016-01-19,1375.0,1380.07,1361.52,1366.5,148252
2016-01-20,1359.92,1360.0,1302.5,1339.85,273774
2016-01-21,1358.5,1364.52,1302.67,1309.85,254792
2016-01-22,1325.0,1330.0,1301.2,1307.95,272098
2016-01-25,1316.35,1324.5,1294.37,1301.3,248600
2016-01-27,1306.0,1327.5,1300.45,1324.82,456258
2016-01-28,1335.0,1348.97,1321.77,1335.12,350357
2016-01-29,1342.5,1348.5,1338.5,1344.72,194510
2016-02-01,1355.0,1407.5,1349.62,1400.25,348328
2016-02-02,1401.65,1437.75,1385.55,1396.42,321152
2016-02-03,1390.0,1427.4,1363.27,1414.02,250205
2016-02-04,1424.0,1439.85,1407.5,1428.15,381254
2016-02-05,1428.07,1435.97,1407.5,1431.25,259404
2016-02-08,1432.75,1476.67,1421.92,1427.37,194431
2016-02-09,1421.0,1445.0,1380.0,1391.55,249385
2016-02-10,1420.0,1435.0,1343.85,1361.0,343711
2016-02-11,1350.0,1364.87,1305.55,1317.0,291676
2016-02-12,1325.0,1328.95,1252.52,1282.1,356924
2016-02-15,1302.5,1355.0,1286.0,1332.95,355255
2016-02-16,1327.55,1345.0,1305.25,1312.95,157689
2016-02-17,1322.5,1331.5,1272.6,1326.1,127303
2016-02-18,1334.2,1383.82,1334.2,1376.75,195078
2016-02-19,1381.5,1381.5,1352.77,1362.25,127134
2016-02-22,1354.5,1400.5,1354.5,1399.67,352002
2016-02-23,1397.55,1409.0,1387.5,1401.12,165587
2016-02-24,1401.5,1403.95,1368.3,1376.7,209736
