date,open,high,low,close,volume
2016-03-08,80.3,84.2,80.05,83.15,19055239
2016-03-09,80.4,81.4,79.05,81.1,11565488
2016-03-10,81.9,85.55,81.55,83.8,18838685
2016-03-11,83.9,84.75,81.6,83.5,10301155
2016-03-14,84.5,86.0,84.2,84.9,6642436
2016-03-15,85.0,86.0,83.6,83.9,11700066
2016-03-16,84.0,84.25,79.35,81.5,13890592
2016-03-17,82.5,83.8,80.7,81.0,8476015
2016-03-18,82.4,85.5,82.0,85.2,14366152
2016-03-21,85.7,87.0,84.3,86.0,12324190
2016-03-22,85.9,88.0,84.85,87.0,12800780
2016-03-23,88.0,91.7,87.9,91.3,22685606
2016-03-28,92.5,92.5,82.55,83.25,20101957
2016-03-29,83.9,86.15,83.5,84.4,14305542
2016-03-30,85.5,89.3,85.25,88.0,15758559
2016-03-31,87.85,89.0,86.5,87.95,16963906
2016-04-01,87.5,87.65,86.05,86.65,8139439
2016-04-04,87.45,90.65,86.5,89.1,14431538
2016-04-05,88.2,89.4,84.35,84.9,11541211
2016-04-06,85.75,89.7,85.5,88.95,14585715
2016-04-07,89.0,89.4,86.75,87.3,6979457
2016-04-08,87.25,89.5,86.0,87.7,10212068
2016-04-11,88.15,93.2,87.85,92.2,15187158
2016-04-12,91.35,93.15,90.2,92.0,12789430
2016-04-13,93.05,97.7,93.05,96.3,18201767
2016-04-18,96.8,97.6,94.5,97.05,11527074
2016-04-20,99.45,102.4,98.25,101.8,24020057
2016-04-21,102.4,104.25,100.65,101.8,18328986
2016-04-22,101.5,102.75,100.6,101.1,10577244
2016-04-25,101.15,101.35,96.55,98.4,9752785
2016-04-26,99.05,103.45,98.9,103.15,17484714
2016-04-27,103.25,104.4,101.1,101.75,8607518
2016-04-28,101.8,102.45,96.5,96.9,19093454
2016-04-29,97.4,99.0,93.4,96.35,23929755
2016-05-02,96.4,100.65,94.6,98.65,18962903
2016-05-03,99.5,100.6,96.55,96.9,13225593
2016-05-04,95.5,95.8,90.65,91.15,14740553
2016-05-05,91.5,93.2,88.9,90.45,15926658
2016-05-06,90.5,92.3,89.2,91.9,13758624
2016-05-09,93.0,93.9,91.0,91.7,11577265
2016-05-10,91.05,91.05,89.2,89.85,12264885
2016-05-11,89.5,92.8,88.8,91.6,14204732
2016-05-12,92.3,93.75,92.0,93.4,9628472
2016-05-13,93.4,93.4,88.85,89.3,12852619
2016-05-16,89.75,90.55,88.1,89.8,8759799
2016-05-17,90.55,91.2,88.9,89.1,7734643
2016-05-18,88.2,89.6,87.25,89.15,8076399
2016-05-19,89.05,90.9,86.3,87.05,10822516
2016-05-20,87.6,88.55,86.45,86.95,10826038
2016-05-23,87.95,88.45,86.3,86.9,6339823
2016-05-24,87.1,87.45,83.5,86.3,8892273
2016-05-25,89.0,89.25,87.55,88.75,8223849
2016-05-26,88.9,90.7,87.65,90.3,12228049
2016-05-27,91.0,92.7,90.85,91.9,11544310
2016-05-30,100.0,103.5,98.15,102.95,43496929
2016-05-31,103.1,107.65,102.5,105.25,36580800
2016-06-01,105.35,105.75,102.6,103.1,12374620
2016-06-02,102.75,106.35,102.2,106.05,12148730
2016-06-03,106.7,106.9,104.1,105.55,9025991
2016-06-06,105.05,108.0,104.55,106.85,13723112
2016-06-07,107.25,110.25,107.0,109.5,14522201
2016-06-08,109.75,110.45,108.0,109.35,10622548
2016-06-09,109.0,112.6,108.95,110.9,16009358
2016-06-10,110.45,115.9,110.45,115.3,26738862
2016-06-13,113.5,115.5,111.35,114.7,15420130
2016-06-14,114.95,115.85,114.1,115.6,10883646
2016-06-15,116.25,116.7,114.2,115.75,10291525
2016-06-16,115.35,119.45,114.35,119.05,19649978
2016-06-17,120.1,120.25,117.95,118.8,9115066
2016-06-20,117.45,121.35,117.3,121.05,7879482
2016-06-21,122.25,124.65,121.6,123.5,15274422
2016-06-22,123.95,123.95,120.1,122.2,10065713
2016-06-23,122.1,124.5,121.65,123.9,8243327
2016-06-24,118.35,119.6,112.0,117.3,22745648
2016-06-27,115.95,120.8,115.9,119.8,13603388
2016-06-28,119.9,121.05,117.75,118.05,11037595
2016-06-29,119.0,121.3,118.6,119.95,9327343
2016-06-30,122.4,123.45,121.25,122.85,15709303
2016-07-01,124.0,125.5,123.15,124.75,8905862
2016-07-04,126.1,126.75,125.5,125.95,5715305
2016-07-05,126.0,127.4,123.3,123.65,9848628
2016-07-07,125.0,128.7,124.6,127.7,15661285
2016-07-08,128.7,128.7,125.5,126.85,8327269
2016-07-11,128.3,129.75,128.05,129.05,7534954
2016-07-12,130.35,136.2,130.0,135.25,26490373
2016-07-13,136.0,139.9,134.7,135.8,20241097
2016-07-14,136.0,137.35,133.75,135.8,11703265
2016-07-15,136.9,138.0,135.55,137.4,10639879
2016-07-18,137.9,141.45,136.15,137.25,13729613
2016-07-19,136.9,139.5,136.6,138.0,10933178
2016-07-20,138.85,139.3,134.3,135.9,11898110
2016-07-21,137.15,137.5,133.5,133.9,11200454
2016-07-22,133.2,137.0,130.35,136.0,15030516
2016-07-25,136.5,136.9,133.9,135.2,6407189
2016-07-26,135.2,136.8,131.0,131.65,12881150
2016-07-27,132.65,134.6,131.2,133.8,9550329
2016-07-28,134.0,135.6,132.1,134.25,10626361
2016-07-29,134.95,135.65,132.15,133.55,7051660
2016-08-01,134.5,138.8,134.1,136.6,12647887
2016-08-02,137.4,138.25,134.6,135.5,9026140
2016-08-03,135.4,137.25,133.6,135.7,9958140
2016-08-04,136.5,137.95,135.4,137.1,6943209
2016-08-05,139.0,144.25,138.5,143.7,13302798
2016-08-08,146.25,152.15,146.0,149.15,20168915
2016-08-09,150.2,150.25,145.4,146.6,9816523
2016-08-10,147.0,149.15,144.55,145.8,9266876
2016-08-11,145.6,146.0,138.5,142.25,9200944
2016-08-12,143.0,149.25,143.0,146.35,22086647
2016-08-16,147.7,155.55,146.6,154.65,17292821
2016-08-17,154.35,156.8,153.95,155.95,13401034
2016-08-18,156.5,157.15,154.0,154.35,7030499
2016-08-19,156.8,159.45,156.25,158.95,13625085
2016-08-22,158.0,158.0,155.3,156.05,6708408
2016-08-23,155.5,156.95,153.8,155.55,6120185
2016-08-24,156.3,157.6,155.4,157.0,7012966
2016-08-25,156.95,157.8,153.5,154.25,7136191
2016-08-26,155.45,156.95,154.3,155.5,7924816
2016-08-29,155.0,159.5,154.5,158.3,7488966
2016-08-30,159.9,163.5,159.05,162.75,7930389
2016-08-31,163.0,164.7,158.25,159.25,15209502
2016-09-01,159.0,160.65,156.6,157.5,6261144
2016-09-02,158.3,158.9,154.5,157.25,6820117
2016-09-06,157.55,159.9,157.0,158.5,5189625
2016-09-07,158.55,161.8,158.05,159.7,7925196
2016-09-08,160.9,163.45,160.0,161.95,9379095
2016-09-09,162.85,162.85,154.0,154.85,9427758
2016-09-12,149.0,150.6,139.9,140.85,16165924
2016-09-14,140.25,143.7,138.55,143.25,13195609
2016-09-15,144.95,146.25,141.15,145.55,10494591
2016-09-16,146.8,147.9,142.0,142.65,10327538
2016-09-19,143.1,144.6,141.7,143.95,4969953
2016-09-20,143.0,146.35,142.6,145.6,7633586
2016-09-21,145.55,151.35,144.1,149.55,14671999
2016-09-22,153.4,156.2,152.25,154.6,16321716
2016-09-23,154.6,156.85,153.05,154.45,10730581
2016-09-26,154.0,155.3,152.3,153.6,7234470
2016-09-27,154.35,155.3,149.55,150.05,8046035
2016-09-28,150.2,158.2,148.5,156.9,12785618
2016-09-29,157.45,157.85,147.8,150.0,14157620
2016-09-30,147.0,154.35,146.8,152.7,9167292
2016-10-03,154.5,155.2,152.6,154.1,9299252
2016-10-04,154.95,157.5,152.35,154.25,13696719
2016-10-05,156.5,159.3,155.75,157.25,10169595
2016-10-06,158.0,161.7,156.1,158.35,13604084
2016-10-07,158.95,160.4,156.65,158.0,7263839
2016-10-10,158.85,162.8,158.8,160.75,8157913
2016-10-13,157.9,159.25,152.1,155.15,8680827
2016-10-14,155.75,156.35,153.2,154.6,5656494
2016-10-17,154.2,155.6,150.0,150.65,7752014
2016-10-18,152.0,153.35,149.3,152.35,10851523
2016-10-19,153.4,153.95,150.0,151.0,8197044
2016-10-20,151.8,156.25,151.65,155.25,8035617
2016-10-21,155.4,155.4,150.85,151.85,5801324
2016-10-24,152.15,153.15,150.4,150.85,5649471
2016-10-25,151.2,152.5,147.65,150.5,8898884
2016-10-26,149.9,152.25,148.6,150.2,6191861
2016-10-27,150.2,150.85,147.4,148.3,8386282
2016-10-28,148.5,150.4,148.0,149.65,4501956
2016-10-30,150.0,150.25,149.4,149.75,429601
2016-11-01,150.5,159.5,149.7,156.95,17722418
2016-11-02,154.8,158.2,153.15,156.5,11309743
2016-11-03,156.95,166.4,156.75,162.8,26147206
2016-11-04,164.0,164.95,154.75,158.85,14042173
2016-11-07,162.75,168.75,161.4,167.6,13926778
2016-11-08,170.0,172.4,165.85,167.4,23431723
2016-11-09,150.7,163.65,150.7,162.1,11328441
2016-11-10,168.5,177.35,167.0,175.75,16275443
2016-11-11,174.1,178.1,171.05,172.3,13455096
2016-11-15,175.7,180.65,166.5,167.75,30748024
2016-11-16,171.8,172.7,161.2,162.8,11909724
2016-11-17,164.0,169.8,162.0,168.3,10560503
2016-11-18,169.0,169.3,163.6,165.35,8775559
2016-11-21,166.5,170.8,156.1,157.35,16027161
2016-11-22,158.85,167.3,158.65,166.55,15431966
2016-11-23,168.95,174.3,168.0,173.7,15975588
2016-11-24,173.5,181.15,172.15,180.45,24353559
2016-11-25,182.9,184.8,178.85,180.5,17338861
2016-11-28,180.3,182.35,177.7,178.65,12519439
2016-11-29,179.7,180.85,174.8,175.4,9819481
2016-11-30,175.0,178.7,172.8,175.75,15095725
2016-12-01,176.8,177.5,169.7,171.35,7638033
2016-12-02,170.95,174.15,167.5,168.75,11034636
2016-12-05,168.5,175.4,167.8,174.5,9144499
2016-12-06,176.95,177.85,174.2,175.4,8668165
2016-12-07,176.5,176.8,172.45,175.05,6213861
2016-12-08,177.45,181.4,176.3,179.2,9432763
2016-12-09,180.45,183.45,179.05,182.1,9543322
2016-12-12,180.8,183.2,179.25,181.95,8051004
2016-12-13,181.55,182.65,175.25,176.95,9690930
2016-12-14,177.25,178.2,174.85,176.0,6198952
2016-12-15,173.4,177.4,173.2,176.1,6165323
2016-12-16,176.9,176.9,169.1,170.2,9584392
2016-12-19,169.4,171.75,168.1,169.15,5526669
2016-12-20,169.7,169.75,165.35,167.15,5435726
2016-12-21,168.0,171.0,166.55,168.8,6539566
2016-12-22,168.7,168.7,160.25,161.25,9593033
2016-12-23,161.0,162.1,158.85,159.3,9804162
2016-12-26,157.5,157.5,149.7,151.5,10229442
2016-12-27,150.3,156.6,147.85,155.55,10782163
2016-12-28,156.5,158.25,152.6,153.6,9007119
2016-12-29,153.1,155.55,152.3,154.75,7714023
2016-12-30,155.0,156.2,153.25,155.05,8199773
2017-01-02,155.85,159.75,154.2,158.85,9537127
2017-01-03,159.85,161.0,157.05,158.85,6841113
2017-01-04,158.9,161.6,157.45,158.9,7732019
2017-01-05,160.0,162.65,159.9,162.0,9921362
2017-01-06,162.45,163.8,160.1,160.75,6830935
2017-01-09,161.6,162.2,157.65,158.0,6143220
2017-01-10,159.15,165.4,158.0,164.4,15806841
2017-01-11,167.1,175.65,166.45,174.95,24145144
2017-01-12,175.6,178.6,172.4,177.0,14225168
2017-01-13,178.8,178.8,170.85,172.25,17430533
2017-01-16,172.0,174.35,169.9,172.6,9673403
2017-01-17,173.6,174.8,169.3,171.05,7373767
2017-01-18,171.8,177.35,171.6,177.0,13047979
2017-01-19,176.3,177.25,173.5,176.1,8384318
2017-01-20,175.6,178.35,169.5,171.65,12034397
2017-01-23,173.0,182.4,172.25,181.7,18223180
2017-01-24,182.6,187.85,181.05,187.15,17125785
2017-01-25,187.4,191.65,187.15,190.75,21241955
2017-01-27,190.5,195.0,188.05,190.75,19584307
2017-01-30,190.05,195.3,186.95,191.5,12048505
2017-01-31,191.95,193.2,189.2,189.95,9510113
2017-02-01,190.9,200.0,186.55,198.85,12602860
2017-02-02,198.5,198.5,191.5,193.3,12723782
2017-02-03,194.0,195.4,188.25,191.75,11316589
2017-02-06,192.5,195.5,189.3,190.1,7376710
2017-02-07,190.7,192.95,184.05,185.9,10634847
2017-02-08,187.5,192.25,186.3,189.0,10372799
2017-02-09,189.95,190.25,181.95,183.7,13995996
2017-02-10,185.6,185.7,180.8,182.05,11598507
2017-02-13,184.5,187.9,181.6,185.0,17458689
2017-02-14,187.0,188.0,184.2,187.25,11938838
2017-02-15,187.1,189.95,182.05,184.45,11976086
2017-02-16,184.0,188.8,182.25,187.75,10429023
2017-02-17,187.95,189.3,183.0,183.65,9231407
2017-02-20,184.0,185.9,179.75,183.3,17874216
2017-02-21,183.35,186.9,181.8,182.45,13307165
2017-02-22,183.0,184.0,179.1,180.05,8976506
2017-02-23,179.8,183.5,179.3,182.1,11393385
2017-02-27,182.35,183.15,179.2,180.75,7419931
2017-02-28,181.0,185.5,180.3,184.35,10009502
2017-03-01,185.15,192.0,184.6,189.25,19044703
2017-03-02,191.2,196.15,188.2,189.45,22934124
2017-03-03,188.45,199.75,187.95,198.55,31030530
2017-03-06,198.7,202.3,196.35,199.55,17600803
2017-03-07,199.35,199.35,191.6,192.55,17607880
2017-03-08,192.9,193.4,186.8,190.2,19426738
2017-03-09,191.0,192.0,187.8,189.2,11667482
2017-03-10,190.8,191.35,187.0,187.6,9745858
2017-03-14,193.5,194.0,188.45,190.4,15425412
2017-03-15,192.4,192.9,190.05,190.85,11000147
2017-03-16,194.0,199.4,192.7,198.75,17634067
2017-03-17,200.0,200.35,194.65,196.2,12329364
2017-03-20,196.7,197.1,191.65,196.2,7107018
2017-03-21,196.0,199.8,193.25,198.3,8832703
2017-03-22,194.9,196.5,192.0,193.4,17762515
2017-03-23,194.4,195.2,192.7,193.7,10680580
2017-03-24,193.5,197.0,192.25,194.9,11748143
2017-03-27,193.95,194.55,187.6,188.7,16988411
2017-03-28,189.5,191.2,188.75,189.6,10087530
2017-03-29,190.6,193.15,189.6,192.25,9066478
2017-03-30,192.4,193.55,189.8,190.3,16296796
2017-03-31,190.8,195.95,190.5,195.05,13264696
2017-04-03,195.1,196.85,192.35,193.6,7198876
2017-04-05,194.4,199.2,194.2,198.2,10440883
2017-04-06,196.7,196.7,191.35,193.95,15667730
2017-04-07,193.7,197.6,192.35,193.5,14576273
2017-04-10,194.1,195.5,192.6,195.05,6929296
2017-04-11,195.1,197.0,192.6,196.45,9870105
2017-04-12,196.95,198.0,192.1,193.0,14253253
2017-04-13,192.0,192.0,182.45,183.25,20027226
2017-04-17,182.5,182.95,179.35,181.45,16069287
2017-04-18,183.7,190.35,183.2,183.8,22344207
2017-04-19,183.65,187.2,182.05,186.0,10062015
2017-04-20,186.95,188.6,184.9,186.45,9335160
2017-04-21,187.75,190.7,184.6,188.1,13683524
2017-04-24,188.0,191.7,187.1,190.8,8934000
2017-04-25,192.75,193.75,189.15,191.7,8090965
2017-04-26,192.6,198.45,192.6,197.0,13469283
2017-04-27,197.65,197.75,193.7,194.85,9453547
2017-04-28,193.85,203.7,192.25,199.35,17428449
2017-05-02,200.85,203.9,198.6,200.25,12542163
2017-05-03,201.1,201.9,196.45,197.05,7853965
2017-05-04,197.75,198.85,190.25,192.45,11224342
2017-05-05,192.0,192.0,183.4,185.8,19912601
2017-05-08,187.6,187.9,181.6,184.2,15591759
2017-05-09,184.55,188.6,183.1,186.4,11355111
2017-05-10,187.0,188.55,185.45,187.1,9459887
2017-05-11,193.35,195.8,192.05,193.65,23026210
2017-05-12,194.75,195.35,189.15,191.05,11231977
2017-05-15,191.95,199.9,191.9,198.45,18159344
2017-05-16,198.65,198.85,195.5,196.5,10068622
2017-05-17,196.1,200.35,196.1,198.85,10643485
2017-05-18,196.0,196.7,192.3,194.0,13959394
2017-05-19,195.95,196.0,186.0,191.0,11428477
2017-05-22,192.55,194.4,189.15,190.25,9699691
2017-05-23,190.6,195.25,184.55,192.0,13372515
2017-05-24,191.95,193.65,185.1,187.05,11130641
2017-05-25,188.0,192.0,185.85,190.55,9696039
2017-05-26,190.7,203.15,189.4,198.4,17803837
2017-05-29,198.3,204.9,197.25,201.25,12516450
2017-05-30,202.45,210.35,201.15,203.15,27444380
2017-05-31,203.95,208.25,200.0,200.7,26247788
2017-06-01,200.5,201.45,195.25,197.25,12262290
2017-06-02,198.3,200.2,194.65,197.05,8824329
2017-06-05,197.0,199.8,195.5,197.1,7725805
2017-06-06,197.05,198.15,194.8,195.45,6027099
2017-06-07,196.05,197.95,194.85,197.2,7822110
2017-06-08,197.2,200.7,197.1,198.45,7250812
2017-06-09,198.75,202.9,196.25,202.15,9077091
2017-06-12,201.15,204.3,198.7,200.6,7589316
2017-06-13,200.75,203.2,199.5,200.6,6458838
2017-06-14,200.6,201.0,196.15,200.15,8933791
2017-06-15,198.9,200.5,196.1,196.6,8424950
2017-06-16,196.6,197.7,194.9,195.25,6718837
2017-06-19,196.6,201.45,196.0,200.85,6775145
2017-06-20,201.95,202.9,199.4,202.0,7011446
2017-06-21,200.45,200.5,195.7,196.55,10786414
2017-06-22,197.55,198.0,191.1,191.6,9349289
2017-06-23,191.25,191.3,186.6,188.7,14335956
2017-06-27,189.4,189.9,185.1,187.75,6723293
2017-06-28,188.0,190.4,185.8,189.85,8184171
2017-06-29,192.0,193.6,191.4,192.2,7868064
2017-06-30,191.95,192.65,189.4,190.95,7522346
2017-07-03,191.2,197.8,191.2,196.65,13851222
2017-07-04,197.35,200.15,197.15,198.4,15943321
2017-07-05,198.65,200.0,197.25,198.8,6510422
2017-07-06,198.05,199.6,196.15,196.65,6864881
2017-07-07,195.3,197.9,194.55,194.9,7307585
2017-07-10,199.0,205.15,194.0,195.8,3355749
2017-07-11,195.5,202.3,195.25,200.65,15115931
2017-07-12,201.75,202.4,199.05,200.6,8329987
2017-07-13,201.6,205.6,197.7,204.7,11902359
2017-07-14,205.8,207.4,204.0,205.95,14793571
2017-07-17,206.15,209.5,206.15,209.15,9977809
2017-07-18,207.95,210.4,206.4,207.4,7529525
2017-07-19,207.5,213.9,207.4,213.45,13700281
2017-07-20,213.3,214.6,211.3,213.65,6600194
2017-07-21,213.4,215.6,208.0,214.55,9896744
2017-07-24,214.7,215.8,212.15,214.4,7911040
2017-07-25,215.0,220.9,213.25,220.2,10567887
2017-07-26,222.0,222.8,218.75,221.55,8253006
2017-07-27,221.75,223.75,219.45,221.25,8395336
2017-07-28,219.95,219.95,214.0,215.85,6034925
2017-07-31,216.0,220.85,215.5,219.65,5389040
2017-08-01,221.1,226.65,221.1,225.75,10837725
2017-08-02,225.6,228.9,222.55,228.2,6397948
2017-08-03,227.8,227.8,220.2,220.95,10254636
2017-08-04,218.35,225.9,218.35,225.25,5760887
2017-08-07,226.35,228.7,224.1,227.65,4951339
2017-08-08,233.0,244.9,232.3,234.9,24897407
2017-08-09,237.7,243.2,237.4,239.45,12844802
2017-08-10,239.0,244.8,234.75,238.0,10897284
2017-08-11,235.0,235.0,218.0,221.0,21126006
2017-08-14,223.1,231.7,223.1,229.15,10891996
2017-08-16,232.25,236.3,227.15,233.6,10236544
2017-08-17,236.5,239.5,227.8,230.3,10310147
2017-08-18,227.0,232.55,225.75,230.05,10750779
2017-08-21,233.8,236.5,223.95,224.9,7018024
2017-08-22,228.0,231.65,225.8,228.9,12201333
2017-08-23,230.0,231.5,225.85,230.9,7189281
2017-08-24,232.0,234.65,230.3,233.0,9492099
2017-08-28,234.2,235.5,231.8,233.55,5152003
2017-08-29,234.0,234.25,226.6,227.3,9095620
2017-08-30,230.85,237.7,230.15,236.35,12685001
2017-08-31,237.8,239.45,235.1,238.0,23200769
2017-09-01,239.25,245.0,238.05,243.75,9852014
2017-09-04,244.45,247.0,237.55,242.45,11283027
2017-09-05,243.2,244.35,240.2,241.9,3776840
2017-09-06,236.0,246.7,236.0,245.8,9688366
2017-09-07,247.5,251.25,245.65,249.95,11330389
2017-09-08,251.75,255.45,246.65,249.55,11886595
2017-09-11,251.45,252.5,246.6,250.05,6580356
2017-09-12,250.5,254.6,249.5,250.95,6812508
2017-09-13,250.25,251.7,246.35,248.0,4323093
2017-09-14,249.3,252.0,244.45,247.2,7307378
2017-09-15,245.05,249.7,241.4,247.8,8809971
2017-09-18,248.6,251.35,247.75,249.5,5570498
2017-09-19,250.4,250.4,245.6,246.5,4938461
2017-09-20,247.4,248.95,241.8,244.1,9917420
2017-09-21,245.5,245.8,236.3,244.55,9888709
2017-09-22,243.3,243.3,229.1,230.9,14454217
2017-09-25,231.4,232.5,223.3,229.1,9248669
2017-09-26,228.25,235.35,227.8,234.6,7602977
2017-09-27,234.75,235.2,230.7,233.65,6569514
2017-09-28,232.5,239.7,232.35,238.45,15196210
2017-09-29,241.3,242.65,238.6,240.6,9189997
2017-10-03,242.5,244.7,238.2,241.6,4986233
2017-10-04,242.05,243.0,240.3,241.9,3207388
2017-10-05,242.0,242.85,239.4,240.75,3698369
2017-10-06,241.0,252.15,241.0,250.9,9453802
2017-10-09,250.45,253.4,248.35,249.5,5744914
2017-10-10,250.5,253.5,248.1,252.05,8106676
2017-10-11,252.95,254.6,246.6,249.5,9799296
2017-10-12,250.25,265.4,249.7,264.45,30320448
2017-10-13,264.7,267.65,261.5,266.6,12276907
2017-10-16,268.45,272.9,267.5,271.4,14632858
2017-10-17,271.9,277.9,269.5,276.5,9929992
2017-10-18,277.0,278.45,273.2,275.3,9664157
2017-10-19,275.0,275.25,273.15,273.9,569539
2017-10-23,274.65,278.55,269.45,271.9,6263035
2017-10-24,269.6,275.0,267.5,268.85,9597374
2017-10-25,271.8,272.4,264.25,266.75,7240195
2017-10-26,269.25,275.3,268.0,272.9,8484342
2017-10-27,275.95,276.3,269.15,270.05,4587536
2017-10-30,270.55,275.8,270.45,273.2,4647384
2017-10-31,272.2,273.8,264.75,267.4,4764121
2017-11-01,269.5,276.0,267.6,275.3,9043536
2017-11-02,276.0,276.0,266.35,270.8,8317616
2017-11-03,276.4,277.6,265.6,268.9,14396735
2017-11-06,268.7,274.6,261.0,272.95,10582403
2017-11-07,273.85,274.9,264.0,266.9,8882930
2017-11-08,268.2,269.85,259.2,263.05,7922193
2017-11-09,267.1,267.95,259.0,263.3,7419140
2017-11-10,261.5,267.05,260.8,264.05,5272277
2017-11-13,264.0,265.25,258.8,260.9,5439255
2017-11-14,260.1,264.75,259.15,261.0,5575097
2017-11-15,259.5,259.7,248.4,251.85,9886735
2017-11-16,253.55,256.15,251.35,254.7,5264913
2017-11-17,256.75,263.2,256.75,258.85,5927180
2017-11-20,259.0,262.5,253.3,261.45,6377940
2017-11-21,262.6,265.1,259.25,261.45,3610061
2017-11-22,262.8,263.85,256.8,257.75,4497727
2017-11-23,257.0,258.65,250.05,255.25,9682203
2017-11-24,255.3,255.75,251.0,251.65,6186665
2017-11-27,250.9,253.6,247.2,249.65,7592581
2017-11-28,249.15,253.0,248.0,250.65,4692698
2017-11-29,250.9,251.95,246.0,246.9,5285364
2017-11-30,245.1,247.45,239.5,240.45,14998374
2017-12-01,240.5,241.35,233.55,235.35,7209250
2017-12-04,236.5,240.85,234.65,239.55,6457124
2017-12-05,238.85,241.7,235.7,240.05,6775195
2017-12-06,236.5,236.65,231.2,232.1,7402990
2017-12-07,232.5,238.0,229.4,237.2,7697931
2017-12-08,238.45,243.95,237.55,239.7,8857585
2017-12-11,240.0,240.85,236.05,238.1,6613622
2017-12-12,238.45,243.2,236.6,237.95,5268296
2017-12-13,235.65,239.9,233.55,234.45,7349390
2017-12-14,235.5,238.0,233.05,236.4,6618531
2017-12-15,240.85,243.95,239.1,242.75,6290840
2017-12-18,241.0,254.3,235.5,249.65,13833894
2017-12-19,252.0,254.9,250.6,254.3,5550113
2017-12-20,254.5,261.0,251.2,258.35,15519081
2017-12-21,260.9,264.65,259.65,263.3,13770746
2017-12-22,263.5,269.5,263.35,267.85,7760233
2017-12-26,268.8,270.5,266.5,268.65,4332214
2017-12-27,268.9,269.7,264.7,265.75,6351948
2017-12-28,267.0,278.8,267.0,275.25,22938436
2017-12-29,276.75,276.75,270.7,273.55,5007765
2018-01-01,273.0,277.9,270.0,271.15,4614411
2018-01-02,274.4,274.4,268.1,271.9,4546324
2018-01-03,273.4,279.35,273.1,276.5,7285874
2018-01-04,277.1,281.3,274.8,279.8,10346774
2018-01-05,282.0,284.0,275.1,276.4,7084973
2018-01-08,277.0,279.05,273.7,276.15,4157464
2018-01-09,277.55,277.55,270.65,271.5,5197857
2018-01-10,272.8,276.5,266.6,268.8,7472579
2018-01-11,268.8,271.15,266.8,267.75,6502699
2018-01-12,269.0,271.6,266.65,268.85,4435500
2018-01-15,270.2,274.65,265.8,266.7,6592272
2018-01-16,267.8,268.0,259.7,260.55,8447591
2018-01-17,260.3,265.25,256.45,262.75,11037340
2018-01-18,263.7,263.7,252.1,253.9,11341249
2018-01-19,254.0,259.35,252.2,258.0,5898314
2018-01-22,258.0,258.8,251.1,255.1,6230212
2018-01-23,256.1,270.7,256.1,264.95,17400430
2018-01-24,263.55,264.4,256.8,258.7,6409442
2018-01-25,259.3,266.85,256.4,258.95,15254979
2018-01-29,261.6,263.9,253.4,258.6,5990929
2018-01-30,257.75,258.0,252.55,253.55,5286436
2018-01-31,253.4,263.2,252.0,256.15,17514495
