Date,969473,2952193
2016-01-01,209.2,2824.0
2016-01-04,209.66,2749.15
2016-01-05,209.36,2733.05
2016-01-06,208.68,2735.3
2016-01-07,206.71,2667.7
2016-01-08,208.95,2705.2
2016-01-11,202.05,2726.8
2016-01-12,206.35,2670.05
2016-01-13,205.45,2684.35
2016-01-14,204.98,2626.8
2016-01-15,204.17,2618.2
2016-01-18,205.7,2641.1
2016-01-19,203.76,2638.7
2016-01-20,203.97,2617.65
2016-01-21,207.07,2695.05
2016-01-22,206.8,2713.4
2016-01-25,205.66,2750.45
2016-01-27,207.73,2751.55
2016-01-28,205.74,2744.7
2016-01-29,211.58,2840.1
2016-02-01,213.59,2819.3
2016-02-02,213.26,2802.7
2016-02-03,209.7,2769.05
2016-02-04,210.51,2769.55
2016-02-05,209.74,2842.75
2016-02-08,204.89,2821.55
2016-02-09,201.6,2766.25
2016-02-10,199.7,2797.9
2016-02-11,194.44,2717.9
2016-02-12,194.47,2767.75
2016-02-15,197.65,2802.35
2016-02-16,197.97,2787.6
2016-02-17,198.11,2776.55
2016-02-18,203.5,2795.1
2016-02-19,205.77,2844.7
2016-02-22,204.05,2923.1
2016-02-23,202.99,2816.35
2016-02-24,200.74,2797.35
2016-02-25,200.7,2779.1
2016-02-26,199.44,2770.95
2016-02-29,195.59,2768.6
2016-03-01,201.3,2885.3
2016-03-02,202.84,2973.0
2016-03-03,204.02,2944.25
2016-03-04,201.86,2906.9
2016-03-08,203.56,2950.0
2016-03-09,202.32,2991.6
2016-03-10,201.45,2997.75
2016-03-11,202.63,2994.45
2016-03-14,203.33,3008.3
2016-03-15,200.45,2989.6
2016-03-16,202.43,2968.25
2016-03-17,202.71,3029.0
2016-03-18,207.24,3110.65
2016-03-21,209.2,3229.5
2016-03-22,207.84,3210.4
2016-03-23,208.93,3198.45
2016-03-28,209.08,3176.95
2016-03-29,207.95,3136.25
2016-03-30,211.26,3184.1
2016-03-31,212.13,3228.75
2016-04-01,211.34,3203.7
2016-04-04,212.88,3170.85
2016-04-05,210.15,3100.4
2016-04-06,209.85,3188.6
2016-04-07,207.44,3137.45
2016-04-08,206.6,3158.85
2016-04-11,212.69,3152.2
2016-04-12,214.12,3166.4
2016-04-13,219.89,3273.7
2016-04-18,221.28,3405.65
2016-04-20,226.04,3366.55
2016-04-21,210.1,3264.0
2016-04-22,209.76,3271.1
2016-04-25,207.69,3276.2
2016-04-26,208.44,3266.05
2016-04-27,210.53,3191.8
2016-04-28,207.93,3169.25
2016-04-29,208.41,3161.45
2016-05-02,206.2,3176.1
2016-05-03,204.46,3215.0
2016-05-04,203.01,3183.65
2016-05-05,204.17,3119.0
2016-05-06,200.41,3099.9
2016-05-09,202.63,3165.75
2016-05-10,202.5,3165.75
2016-05-11,202.18,3199.1
2016-05-12,203.87,3227.6
2016-05-13,202.88,3151.65
2016-05-16,203.31,3171.7
2016-05-17,203.07,3252.75
2016-05-18,202.84,3223.6
2016-05-19,204.12,3189.5
2016-05-20,204.29,3134.0
2016-05-23,202.95,3122.4
2016-05-24,202.13,3174.45
2016-05-25,205.3,3209.45
2016-05-26,204.87,3213.65
2016-05-27,205.04,3248.3
2016-05-30,206.83,3212.2
2016-05-31,205.06,3226.7
2016-06-01,208.46,3228.25
2016-06-02,203.16,3232.95
2016-06-03,203.31,3189.25
2016-06-06,201.17,3227.3
2016-06-07,202.95,3334.95
2016-06-08,204.74,3371.35
2016-06-09,204.81,3379.7
2016-06-10,205.02,3384.65
2016-06-13,203.46,3397.9
2016-06-14,204.17,3321.9
2016-06-15,205.66,3363.75
2016-06-16,206.73,3281.85
2016-06-17,207.54,3303.05
2016-06-20,209.42,3369.55
2016-06-21,210.9,3357.6
2016-06-22,211.71,3311.2
2016-06-23,211.92,3337.95
2016-06-24,208.71,3289.95
2016-06-27,206.02,3396.0
2016-06-28,203.91,3400.8
2016-06-29,208.48,3395.25
2016-06-30,209.76,3411.0
2016-07-01,210.11,3424.1
2016-07-04,211.17,3409.15
2016-07-05,212.39,3375.15
2016-07-07,210.38,3382.4
2016-07-08,211.15,3400.05
2016-07-11,213.86,3454.55
2016-07-12,214.59,3487.3
2016-07-13,215.77,3434.65
2016-07-14,214.51,3500.6
2016-07-15,208.46,3531.35
2016-07-18,207.5,3498.45
2016-07-19,206.49,3507.75
2016-07-20,202.58,3559.85
2016-07-21,203.76,3638.5
2016-07-22,202.17,3639.7
2016-07-25,204.08,3670.0
2016-07-26,205.3,3628.3
2016-07-27,206.45,3650.75
2016-07-28,208.2,3678.75
2016-07-29,204.91,3718.2
2016-08-01,209.66,3755.7
2016-08-02,206.62,3676.7
2016-08-03,206.0,3667.7
2016-08-04,206.09,3656.55
2016-08-05,205.71,3806.9
2016-08-08,206.39,3780.25
2016-08-09,207.28,3801.95
2016-08-10,204.01,3728.95
2016-08-11,204.14,3706.65
2016-08-12,204.42,3722.1
2016-08-16,201.69,3739.45
2016-08-17,198.42,3699.3
2016-08-18,197.41,3874.35
2016-08-19,195.53,3926.8
2016-08-22,193.8,3865.4
2016-08-23,195.34,3826.3
2016-08-24,195.36,3812.3
2016-08-25,189.47,3789.5
2016-08-26,184.21,3803.45
2016-08-29,180.0,3782.5
2016-08-30,184.01,3891.85
2016-08-31,184.83,4028.7
2016-09-01,181.94,4062.9
