date,open,high,low,close,volume
2016-01-01,107.03,108.68,107.0,108.32,2502936
2016-01-04,108.25,108.32,105.5,106.62,4011832
2016-01-05,106.97,111.5,106.63,110.67,5284296
2016-01-06,111.23,114.0,110.25,112.72,9684708
2016-01-07,111.1,113.09,108.83,110.39,9010736
2016-01-08,110.32,112.75,110.32,111.7,5764508
2016-01-11,111.25,112.18,109.62,110.73,4367328
2016-01-12,111.1,112.25,109.59,110.0,5280488
2016-01-13,111.2,111.57,107.39,109.8,3806252
2016-01-14,108.79,110.48,108.13,108.85,5540216
2016-01-15,109.73,110.43,106.07,106.67,4536108
2016-01-18,106.63,108.59,103.77,104.23,4866644
2016-01-19,105.0,105.0,102.58,103.75,3120392
2016-01-20,103.13,103.68,99.57,100.8,5314632
2016-01-21,101.54,103.1,98.32,99.04,3706328
2016-01-22,99.93,102.6,99.02,101.6,4574436
2016-01-25,101.75,102.37,97.68,98.88,3970012
2016-01-27,99.38,101.0,98.47,99.25,4810008
2016-01-28,99.08,101.84,98.49,99.64,11374352
2016-01-29,99.75,101.75,99.7,100.58,7713992
2016-02-01,101.25,101.53,98.5,100.94,5995392
2016-02-02,100.75,101.4,99.32,99.65,2848524
2016-02-03,99.25,100.58,98.0,99.09,4654000
2016-02-04,100.25,100.25,96.32,97.37,3586692
2016-02-05,97.5,99.74,95.82,98.64,3402900
2016-02-08,99.5,99.89,97.02,97.59,2838608
2016-02-09,96.25,98.37,96.25,97.1,2058512
2016-02-10,96.53,97.5,94.44,96.02,2811412
2016-02-11,96.99,96.99,91.62,93.05,4682196
2016-02-12,93.0,94.48,86.23,91.14,8438576
2016-02-15,93.02,100.25,93.0,97.15,6046660
2016-02-16,98.69,98.73,93.04,94.39,4146040
2016-02-17,95.25,96.29,93.88,95.63,4932992
2016-02-18,96.25,98.05,95.97,97.82,3934884
2016-02-19,97.13,97.48,92.82,93.32,4694760
2016-02-22,94.0,95.0,93.0,94.6,3309276
2016-02-23,93.1,93.94,90.02,90.68,3478448
2016-02-24,91.25,93.05,90.77,92.72,4876952
2016-02-25,92.84,93.75,89.62,91.03,10399916
2016-02-26,91.63,92.68,90.54,91.08,4907132
2016-02-29,91.2,94.98,89.25,91.92,7832052
2016-03-01,93.23,97.28,92.75,96.5,8212272
2016-03-02,97.48,99.38,96.28,97.28,6817328
2016-03-03,97.5,99.25,96.55,98.63,6670580
2016-03-04,98.15,99.72,96.63,97.25,6325372
2016-03-08,96.75,100.88,96.25,99.53,5286828
2016-03-09,99.75,100.39,96.62,97.44,8528700
2016-03-10,97.55,98.68,96.25,96.53,2533248
2016-03-11,96.13,98.12,96.13,96.48,3404748
2016-03-14,96.75,97.75,95.43,96.3,2099772
2016-03-15,96.43,98.57,96.43,98.05,3632216
2016-03-16,98.25,98.63,96.68,97.15,2450192
2016-03-17,98.35,101.25,98.35,99.64,7551772
2016-03-18,99.8,100.67,97.33,97.77,6439660
2016-03-21,98.43,99.7,98.13,98.64,5580852
2016-03-22,98.77,100.25,98.1,98.44,2977016
2016-03-23,99.0,99.42,97.74,98.28,4284752
2016-03-28,98.02,99.14,97.7,98.0,3232628
2016-03-29,98.34,99.15,97.75,98.57,3647876
2016-03-30,98.69,100.92,98.5,100.0,4609272
2016-03-31,100.85,102.15,97.88,98.4,10460384
2016-04-01,98.92,99.2,97.9,98.27,2157712
2016-04-04,99.24,100.94,98.5,100.39,4264292
2016-04-05,102.0,103.0,99.75,100.54,4695784
2016-04-06,101.78,103.94,99.1,102.68,8426676
2016-04-07,103.0,103.94,101.8,102.79,6372236
2016-04-08,102.75,103.43,101.82,103.17,3316192
2016-04-11,103.0,104.38,101.44,104.0,4190040
2016-04-12,104.25,105.0,103.04,103.74,2905584
2016-04-13,104.25,104.87,103.58,104.1,5933404
2016-04-18,104.6,107.8,104.6,107.28,5513712
2016-04-20,107.42,107.42,104.53,105.9,4052580
2016-04-21,106.2,107.64,105.3,106.24,3365444
2016-04-22,105.9,107.48,105.9,107.13,3457156
2016-04-25,106.14,107.5,105.6,107.24,2320876
2016-04-26,107.5,108.75,106.77,108.54,5592804
2016-04-27,107.75,109.93,107.39,109.29,1958636
2016-04-28,108.9,109.45,105.42,106.0,4610096
2016-04-29,106.48,108.68,105.72,108.32,2840092
2016-05-02,108.63,109.0,106.28,106.57,2821892
2016-05-03,105.75,106.78,104.44,104.93,2919900
2016-05-04,104.38,105.5,102.58,103.19,3182232
2016-05-05,103.1,103.23,101.02,102.54,3286020
2016-05-06,102.5,104.59,102.09,104.0,2158848
2016-05-09,104.13,105.35,103.02,104.85,2780144
2016-05-10,105.02,105.62,103.08,103.43,2112660
2016-05-11,103.37,104.0,102.15,102.43,2129816
2016-05-12,102.38,104.1,101.68,103.7,2579200
2016-05-13,103.75,104.4,102.62,103.6,3236264
2016-05-16,103.74,105.0,102.0,102.38,3047356
2016-05-17,102.99,104.05,101.5,101.92,5797084
2016-05-18,102.05,103.1,101.02,101.65,3660924
2016-05-19,101.88,104.4,101.29,102.99,5370016
2016-05-20,103.34,103.75,102.13,102.38,1065596
2016-05-23,102.62,103.33,100.8,101.1,1317660
2016-05-24,101.13,101.5,98.14,99.22,3042960
2016-05-25,99.49,101.25,99.28,100.79,3240232
2016-05-26,101.12,101.38,99.5,100.54,5978564
2016-05-27,102.0,108.98,101.34,103.24,32486292
2016-05-30,103.0,103.2,100.52,100.75,7921760
2016-05-31,100.08,104.49,100.08,104.03,15521744
2016-06-01,104.5,106.2,104.3,105.15,12214052
2016-06-02,105.0,105.87,103.8,105.03,4986360
2016-06-03,105.28,106.75,105.28,106.0,10155480
2016-06-06,105.52,106.13,104.0,104.58,3246488
2016-06-07,105.09,105.43,103.84,104.72,4476240
2016-06-08,104.63,105.42,103.35,103.78,5236384
2016-06-09,103.74,104.89,103.39,103.85,2836108
2016-06-10,103.6,104.73,102.17,102.52,3762884
2016-06-13,102.42,104.49,101.89,104.03,4258116
2016-06-14,104.12,104.4,103.19,103.52,2164052
2016-06-15,103.75,104.83,103.75,104.35,5064684
2016-06-16,104.5,104.97,103.17,103.9,2378488
2016-06-17,104.24,104.82,102.92,103.29,4021424
2016-06-20,103.14,103.38,102.25,102.63,4478056
2016-06-21,102.99,103.57,102.4,103.18,3628452
2016-06-22,103.25,104.23,102.63,103.85,4520224
2016-06-23,104.25,105.75,103.52,105.45,5461556
2016-06-24,103.93,105.2,102.25,104.77,3977668
2016-06-27,104.03,107.13,104.03,105.27,5591184
2016-06-28,106.28,109.0,106.05,108.74,9374972
2016-06-29,108.82,110.8,107.63,110.34,9356424
2016-06-30,110.14,111.25,109.5,110.25,8982552
2016-07-01,110.53,119.5,110.5,118.58,26808396
2016-07-04,118.75,121.24,118.73,120.2,11460420
2016-07-05,120.5,122.02,118.75,119.33,9005016
2016-07-07,119.25,121.5,117.78,118.34,7500332
2016-07-08,118.08,119.55,116.29,117.1,7145724
2016-07-11,118.75,120.54,117.82,119.44,6176564
2016-07-12,119.6,121.55,118.55,119.17,9124944
2016-07-13,120.0,121.23,117.8,119.74,7213240
2016-07-14,119.99,121.0,119.63,120.4,3154776
2016-07-15,120.15,120.69,119.03,119.59,3375820
2016-07-18,119.75,122.09,117.84,118.17,6615684
